Data Terms of Use,https://www.edf.org/airqualitymaps/download-oakland-air-pollution-data ,,,
Longitude,Latitude,NO Value,NO2 Value,BC Value
-122.2694066,37.80241285,11.37210424,15.48120978,0.434951906
-122.2694009,37.8127182,7.735159775,13.29587341,0.553485978
-122.2693951,37.82239533,10.5405408,19.59415967,0.294452907
-122.2693835,37.81190312,15.30610709,20.90887056,0.64638232
-122.2693793,37.81727666,4.014124341,13.68849993,0.534072933
-122.2693788,37.79537775,14.36971839,15.37071685,0.518184879
-122.2693775,37.80481476,7.132075165,15.84932314,0.408891063
-122.2693772,37.7959651,13.34432412,16.3741961,0.633810264
-122.269377,37.79774281,16.39423062,17.3167385,0.573212368
-122.2693732,37.79416833,8.27314813,15.52206909,0.337185958
-122.2693729,37.81451669,6.516064781,18.74619147,0.595406934
-122.2693709,37.80360555,11.04436621,15.74843093,0.403609165
-122.2693696,37.81984354,10.98437519,17.12199673,0.479700298
-122.2693605,37.81048884,18.50000024,17.85904613,0.56119098
-122.2693551,37.79663117,67.06386018,32.88198957,2.132445729
-122.2693521,37.81881819,21.99999988,18.00534153,0.386645864
-122.2693487,37.81917443,26.00000054,24.04799979,1.196507183
-122.2693379,37.81888674,27.63043433,23.86499977,0.748743249
-122.2693367,37.80015955,9.202857312,15.25445033,0.426830049
-122.2693358,37.81031745,14.68181844,16.981869,0.669416592
-122.2693344,37.8226614,9.703846272,20.24644671,0.580537406
-122.2693339,37.81922075,29.0000009,19.75896407,0.927971423
-122.2693321,37.79930195,15.00000036,18.12176251,0.554138372
-122.2693293,37.79501371,5.806666578,16.96882481,0.599801293
-122.2693241,37.7932949,5.483986562,13.41223056,0.412773604
-122.2693205,37.81201312,20.79000018,18.43296709,0.573000478
-122.269301,37.81753982,4.866101577,13.85862494,0.449391944
-122.2692939,37.82010717,7.500000231,12.17918783,0.378420358
-122.2692933,37.81075392,16.33333322,17.71733925,0.726901957
-122.2692891,37.82292925,8.972439831,20.25416546,0.76497065
-122.2692844,37.80739753,19.57291704,20.69099998,0.707673889
-122.2692819,37.81915345,32.00000152,28.44649982,1.510765672
-122.2692801,37.79318419,5.024999888,11.31517747,0.519596581
-122.2692716,37.79667762,56.52777851,27.82067359,1.101799172
-122.2692562,37.81358396,15.78500008,19.49581644,0.33034386
-122.2692554,37.80265517,10.86447816,15.28265178,0.458840574
-122.2692517,37.80184624,9.658536533,15.157242,0.558242081
-122.2692436,37.81948147,27.00925911,20.46770039,0.673624717
-122.2692336,37.81650759,20.71712088,21.1316013,0.604485676
-122.2692333,37.81632979,13.07692278,16.88590153,0.44919323
-122.2692322,37.81947208,15.48437483,17.84900093,0.664155678
-122.2692276,37.79562005,14.02597371,15.68689971,0.700238605
-122.2692264,37.80505713,5.943396094,15.31781316,0.454004969
-122.2692262,37.811019,18.42857159,17.48791281,0.692288121
-122.2692259,37.79798519,12.99160405,14.52163608,0.501329878
-122.2692216,37.8195448,26.45000018,22.80979939,1.144331276
-122.2692181,37.82037079,6.428571484,12.17918783,0.651608844
-122.269215,37.79754742,15.31730774,17.46597819,0.758654737
-122.2692132,37.81879162,1.500000013,14.55814685,0.124616499
-122.2692079,37.81109115,14.00000043,17.61953367,0.63307648
-122.2692033,37.81869098,5.932432486,14.23538789,0.324710641
-122.2691941,37.81521768,5.486769297,14.59300005,0.336712821
-122.2691938,37.79228469,10.21018527,11.98753115,0.398696819
-122.2691907,37.8193752,19.40760598,19.29998487,1.233977683
-122.2691857,37.80040194,8.587487783,17.07987455,0.543231337
-122.2691783,37.80267598,7.700000238,15.06599998,0.460205401
-122.2691777,37.79583284,15.83571393,17.35345493,0.527140796
-122.2691655,37.80940654,25.67441796,24.84017728,0.786389201
-122.2691589,37.81128406,13.10638291,16.12199974,0.498147256
-122.2691556,37.80008842,8.028414201,13.32204923,0.433505172
-122.2691517,37.80782922,18.11619705,20.43097861,1.079818286
-122.2691469,37.81980861,26.46296302,22.91759949,1.107958517
-122.2691467,37.80473484,10.53319177,17.36250026,0.329156567
-122.2691444,37.8231688,7.000000216,13.4518703,0.219626802
-122.2691424,37.82063441,7.500000231,12.07598315,0.424481485
-122.2691326,37.80763958,23.37500042,20.366026,0.708601626
-122.2691319,37.80094122,12.41999989,18.66265452,0.355255861
-122.2691309,37.80641063,7.230082423,19.21453215,0.485394103
-122.2691289,37.79342652,5.328321516,12.65245268,0.476043528
-122.2691285,37.81127049,15.89492937,17.98373616,0.376636538
-122.2691271,37.79836923,8.261212099,15.2367841,0.530504225
-122.2691043,37.80289749,10.79678922,15.04223161,0.393755006
-122.2691038,37.79581856,19.11333296,18.30097811,0.566377319
-122.2690998,37.81692387,3.833333341,14.33418965,0.35386066
-122.2690917,37.81154913,14.45000014,16.94082399,0.641973176
-122.2690754,37.8052995,5.69347522,15.176875,0.490057928
-122.2690749,37.79822756,12.93599983,16.11306171,0.467698888
-122.2690723,37.82007242,22.49999988,22.66255045,1.424411994
-122.2690681,37.81265974,8.789954387,13.60473721,0.376874598
-122.2690679,37.79404821,10.67025108,14.80233454,0.436927199
-122.2690676,37.81111272,15.62632676,17.2467581,0.519411562
-122.2690667,37.82089803,8.571428979,12.03420963,0.63342019
-122.2690655,37.80348562,12.13991742,15.50055925,0.354146825
-122.2690516,37.81184195,16.9156628,21.09449838,0.596687981
-122.2690405,37.79652729,52.69548888,28.00052137,1.520357243
-122.2690389,37.81446282,6.565929627,17.02535969,0.346799205
-122.2690347,37.80064432,10.24895388,16.6917952,0.318103324
-122.2690308,37.79747508,14.55230822,17.8633788,0.698926664
-122.2690267,37.79918192,13.09523831,17.60506376,0.507517491
-122.2690244,37.8118142,13.30985927,17.57302306,0.668758164
-122.269024,37.79489376,6.532499979,16.31666088,0.523235462
-122.2690191,37.81183512,17.8124996,21.97930808,0.85699369
-122.2690187,37.79317499,4.493827092,12.90877245,0.341578657
-122.2690177,37.81944035,5.694915264,18.23515172,0.612040503
-122.2690101,37.82317873,8.641439383,17.26127141,0.462713534
-122.2690025,37.81026117,9.559447171,16.06715068,0.367442024
-122.2689976,37.82033623,27.29999963,19.79487937,1.172704329
-122.2689919,37.81194317,25.376866,20.70526313,0.620230329
-122.2689909,37.82116166,8.571428979,11.99243611,0.698799696
-122.2689808,37.79653698,36.79999918,29.78100014,0.989085721
-122.2689807,37.80788163,26.54999932,22.14689045,0.776407257
-122.268979,37.7965363,56.20296827,26.65796097,1.168289182
-122.2689778,37.79366884,7.844770159,14.25435792,0.471786982
-122.2689657,37.82044879,25.71428461,22.60673323,1.416647346
-122.2689573,37.81207929,16.42666649,18.37653856,0.501368202
-122.2689531,37.80313982,11.77696944,15.16833334,0.450896416
-122.2689463,37.80172632,11.87341809,16.53009994,0.459707394
-122.2689298,37.81763197,3.308108129,14.03460026,0.58582749
-122.2689243,37.80554187,5.881501257,14.78873056,0.558128584
-122.2689233,37.7984697,6.929999702,11.98163247,0.333128503
-122.2689227,37.81352845,9.433673483,19.57188718,0.425968274
-122.2689151,37.82142526,6.428571484,11.9678629,0.579706646
-122.2689087,37.81642588,23.17432389,20.8099452,0.55027513
-122.2689006,37.81627124,10.27301862,16.48350048,0.582135099
-122.2688901,37.81234436,10.88888886,15.01737249,0.404437525
-122.2688899,37.8207124,23.54545423,22.32620044,1.344305289
-122.2688844,37.79217143,8.592288201,12.0763721,0.381427705
-122.2688836,37.80088668,13.81818205,18.7261165,0.411928755
-122.2688769,37.818613,5.850000051,13.75831015,0.587633698
-122.2688728,37.80255625,8.302325578,15.03750038,0.387566435
-122.2688627,37.82314969,6.774193712,13.17589831,0.364258456
-122.2688625,37.82407198,21.43181822,16.09203494,1.381132223
-122.2688617,37.82081047,20.58333267,22.46543674,1.070825253
-122.2688603,37.80928621,26.49230722,26.68480037,0.901864727
-122.2688601,37.81516375,5.394613661,14.74362504,0.291808311
-122.2688562,37.81932319,6.597009749,18.05896502,0.540751878
-122.2688502,37.79996852,6.71948719,13.93183968,0.543453395
-122.2688464,37.80770917,12.66942151,17.6502599,0.502441363
-122.2688416,37.80461447,7.858097559,16.44031689,0.533552245
-122.2688391,37.82168884,6.428571484,11.94525629,1.071110983
-122.2688288,37.80812368,23.36111119,20.78836541,0.826895202
-122.2688266,37.79391116,9.637499857,14.34905701,0.336189728
-122.2688265,37.80082127,10.74400901,16.4289311,0.367063082
-122.2688256,37.80629049,8.944000183,18.36712447,0.459354888
-122.2688227,37.8126094,13.91666657,18.08810197,0.388040626
-122.2688217,37.79824936,9.582792468,16.33989782,0.528468362
-122.2688185,37.82308974,4.999999888,13.92520318,0.35862172
-122.2688169,37.82097649,29.833333,23.54675044,1.04057821
-122.2688055,37.79394496,9.278787681,15.58037603,0.511559214
-122.2688019,37.80338214,12.04827219,14.93413957,0.494350262
-122.2688001,37.79569597,20.00364991,20.53417875,0.767386504
-122.2687951,37.81121422,9.953457603,18.28164034,0.396713553
-122.2687818,37.8240612,15.25791868,20.35856418,1.560069375
-122.2687735,37.81684584,3.000000076,14.32380871,0.21856959
-122.2687733,37.80578424,5.487458953,14.17416929,0.32132736
-122.2687712,37.79871167,7.200000004,12.74081629,0.394642334
-122.268764,37.8210695,13.00000027,18.24705493,0.869609806
-122.2687632,37.82195243,13.71354209,11.93149567,1.178827674
-122.2687601,37.80336569,10.41480085,15.98843896,0.551382809
-122.2687585,37.82084054,13.16205498,16.08442437,0.276890069
-122.2687521,37.79731944,22.70172412,17.48517224,0.585601336
-122.2687512,37.81287377,14.50000051,17.78910883,0.586043707
-122.2687454,37.82124087,21.80799567,22.00288223,1.415913707
-122.2687433,37.81257932,9.871535201,17.79254694,0.458064576
-122.2687412,37.82111057,26.06060548,24.67875099,1.3538606
-122.2687326,37.80112906,15.19420774,18.49295225,0.556717467
-122.2687318,37.81115849,10.12765957,18.23540822,0.511827133
-122.2687254,37.79735519,16.68292629,18.1603206,0.536772
-122.2687248,37.79642558,36.64285716,28.14085824,1.221888945
-122.2687228,37.82138054,21.38888877,24.68512487,1.06470416
-122.2687214,37.79906189,17.1818181,17.49454215,0.351799085
-122.2687186,37.79477381,4.772727314,15.75576234,0.448423291
-122.2687133,37.79305509,5.07853124,12.80234338,0.351794039
-122.2687054,37.79215626,7.579676251,11.89575808,0.103504351
-122.2687049,37.81440894,8.356565742,17.20307166,0.333927727
-122.2686978,37.7963864,39.53665676,30.82933947,1.068560844
-122.2686944,37.82164998,36.14285721,20.49540024,1.331519262
-122.2686902,37.81187562,30.37430605,20.65329182,0.6044337
-122.2686879,37.81177158,15.39999966,20.41458445,0.628127761
-122.2686845,37.82221551,6.93750006,11.93149567,0.746718222
-122.2686833,37.79663973,32.70450084,21.43819676,0.779483973
-122.2686828,37.80357315,12.54545465,15.42713546,0.441737216
-122.2686806,37.82381842,24.5555566,20.46956386,0.945007467
-122.2686797,37.81313813,13.8333333,17.84856996,0.600963755
-122.2686769,37.80836572,21.51749997,20.65866041,0.643051589
-122.2686755,37.79415349,6.928560153,14.2847865,0.402560294
-122.268674,37.82150524,16.3124993,20.56429996,0.493619004
-122.2686692,37.8102049,7.901236068,15.72572448,0.561045288
-122.2686663,37.82132854,18.99999939,18.77552624,0.914562829
-122.2686552,37.79653717,31.16129038,21.51721745,0.87728494
-122.2686409,37.80160639,11.14814853,16.40672408,0.520302551
-122.2686287,37.82362429,30.22222366,22.28292913,0.993391198
-122.2686268,37.82382057,8.999999613,15.44400011,1.305055082
-122.2686222,37.80602661,7.071428669,12.9391988,0.339170808
-122.2686206,37.79895419,13.60345303,15.55147723,0.440018993
-122.2686087,37.82408271,54.06666666,21.05532018,0.728454315
-122.2686082,37.81340249,17.91666693,17.0546428,0.793334893
-122.2686035,37.82247814,8.09375025,11.28155729,0.605969539
-122.2686026,37.82176962,14.84374967,20.36555122,0.843781423
-122.2686024,37.81755701,3.375000073,14.25985718,0.422083651
-122.2685891,37.81347295,19.14705898,18.91300011,0.716797701
-122.2685885,37.79204719,7.896000069,12.27342089,0.436345926
-122.2685821,37.81634922,24.02587542,19.90115226,0.581838608
-122.2685816,37.80137144,10.27373567,17.66334479,0.48261287
-122.2685686,37.82158758,16.18749978,21.50315022,0.581327635
-122.2685673,37.80243652,9.034825867,15.16805584,0.428732979
-122.2685668,37.8162166,8.328125135,17.11922629,0.419935792
-122.2685551,37.80916588,25.65170927,26.43466674,0.820438052
-122.268552,37.82060155,6.518919081,13.68163368,0.361228796
-122.2685506,37.81853503,4.772727314,13.3472598,0.541008347
-122.2685447,37.79984861,5.409090968,12.5546939,0.28036253
-122.2685424,37.81366778,16.21217974,18.56933339,0.479323968
-122.268541,37.80758912,15.17857165,15.91417421,0.518919065
-122.2685388,37.80758827,13.35714278,16.00667895,0.496618833
-122.2685364,37.80449411,6.705673768,15.54191734,0.484031231
-122.2685329,37.82033196,5.993939435,13.59350014,0.35763477
-122.2685316,37.80381546,10.88132083,15.62117475,0.41542147
-122.2685311,37.822034,17.94444387,20.35575934,1.125064861
-122.2685261,37.81510981,6.360909061,14.90628573,0.257616412
-122.268525,37.80860777,20.45618475,19.65451171,0.620991487
-122.2685243,37.79439581,8.146666835,15.00557983,0.49902373
-122.2685234,37.7968779,22.33594578,17.35947383,0.578307736
-122.2685223,37.81926921,6.106638263,17.97263057,0.485305617
-122.268521,37.8007015,9.714285799,15.05552572,0.187543109
-122.2685203,37.80617034,8.554248279,16.68728505,0.503076927
-122.2685193,37.82272253,14.00000043,22.64867439,1.239613321
-122.268519,37.82274008,7.500000231,9.829988738,0.711247593
-122.2685163,37.79812949,10.69909107,16.6661649,0.487376873
-122.2685067,37.82356787,16.87980804,18.56849138,0.625700693
-122.268506,37.79713771,22.75000019,17.22282781,0.545826401
-122.2685049,37.79643981,19.24963933,23.22621004,0.46045742
-122.2685039,37.79677947,23.90460519,18.2937553,0.562208298
-122.2685003,37.79382486,7.33333341,15.11715769,0.382188642
-122.2684996,37.82086792,5.750000128,13.50539694,0.305149665
-122.2684964,37.79557337,16.27796861,20.21464986,0.636964473
-122.2684925,37.82301068,6.774193397,13.95150018,0.446377747
-122.2684902,37.79635458,28.13999962,29.95937507,0.719788919
-122.2684782,37.81393331,14.15909091,18.38549948,0.607227817
-122.2684771,37.82223388,17.00000092,20.06399918,0.204019534
-122.2684711,37.80626898,9.062499797,16.78318959,0.38457164
-122.2684709,37.82184661,15.20833299,19.70699565,0.629926641
-122.2684709,37.79919707,7.561059988,11.12445057,0.258304238
-122.2684618,37.81115795,9.29310351,18.77941333,0.589388421
-122.2684547,37.80324575,10.49999986,15.08707697,0.456029836
-122.2684471,37.8167678,3.040540529,13.82470842,0.178078269
-122.2684346,37.82300203,9.32142817,17.74845582,0.402257706
-122.2684306,37.80161381,12.74999983,16.02489148,0.561354384
-122.268425,37.82330547,14.41176499,18.65145241,1.418952112
-122.2684199,37.79723529,15.03030346,18.89580015,0.603760051
-122.2684186,37.82112868,6.697500113,13.45765077,0.285293257
-122.2684164,37.79623395,60.11764618,33.34215045,1.84163581
-122.2684161,37.79894183,12.09999993,17.89053698,0.642720826
-122.2684132,37.79465386,7.438131325,17.31772695,0.415180613
-122.2684127,37.8125155,8.400000155,15.0548001,0.444828662
-122.2684126,37.82249929,14.99999966,19.70879974,1.262720385
-122.2684108,37.81419835,13.94871821,17.69199971,0.614774968
-122.2684079,37.79293519,4.802089453,12.7278437,0.373890921
-122.2684068,37.79203388,5.498587604,12.5382992,0.70865382
-122.2684035,37.79205429,7.077720431,12.36251743,0.233104341
-122.2683936,37.81114644,8.89285699,20.1760639,0.337688977
-122.2683804,37.80405778,10.73027732,14.79102248,0.497805476
-122.2683775,37.82303804,8.999999613,13.8617797,0.730170686
-122.2683765,37.82276793,16.73344055,19.19945338,0.615334924
-122.2683732,37.82210565,19.4569376,20.92060699,0.462076347
-122.2683732,37.79463814,7.24750009,15.02869445,0.407080352
-122.2683732,37.80884981,21.71654455,20.09807853,0.771738444
-122.2683709,37.81435506,11.9017857,17.32999992,0.706576824
-122.2683579,37.8118155,21.01886357,21.52216709,0.505034166
-122.2683554,37.81171211,18.67250019,19.76238946,0.642357391
-122.2683527,37.79702177,23.63033654,18.45013527,0.653144774
-122.2683502,37.82326399,21.54761943,18.72888224,0.71077024
-122.2683437,37.81446344,15.51010082,17.10826333,0.742125444
-122.268343,37.7923191,7.336893119,12.50426666,-0.05507273
-122.2683376,37.79290759,5.104987729,12.56333533,0.300997136
-122.2683358,37.81014862,7.563988168,15.82681516,0.571213039
-122.2683355,37.80148646,11.22023828,16.24885524,0.507142718
-122.2683317,37.79177224,6.610169498,12.57073464,0.964580607
-122.2683201,37.80651134,4.274509971,14.26656246,0.55130496
-122.2683199,37.79943946,4.547877798,11.42556895,0.337303408
-122.2683025,37.80749539,13.32440469,16.10486916,0.773830355
-122.2682795,37.80185618,12.15238116,16.67436045,0.575503406
-122.2682766,37.81472853,12.57575729,16.96078209,0.693952196
-122.2682765,37.82236493,13.61073854,19.55591963,0.174997547
-122.2682749,37.81748206,4.096045182,14.6769001,0.490117841
-122.2682719,37.82019829,3.900000135,13.49680004,0.306239849
-122.268265,37.8235258,17.32142848,12.03764932,0.675711158
-122.2682617,37.80231679,7.77921936,15.78237551,0.419992945
-122.2682589,37.79717207,19.36111077,17.62545255,0.711724537
-122.2682563,37.82295338,5.152597428,13.72185452,0.383844046
-122.2682546,37.80903875,30.53703676,23.48037281,0.882818095
-122.2682535,37.79203397,9.749739474,12.03999644,0.650882099
-122.2682466,37.81630159,21.39264988,19.45822724,0.598247511
-122.2682393,37.79972867,5.999999986,13.25702283,0.499194055
-122.2682356,37.8074691,15.74222225,16.22240597,0.700418792
-122.2682343,37.79486086,11.0383538,18.06895459,0.494793613
-122.268233,37.81616195,8.63709677,16.53628773,0.513490032
-122.2682313,37.80437375,10.83996281,15.0960579,0.446895619
-122.2682292,37.80430009,10.95111121,14.71758115,0.363396895
-122.2682242,37.81845705,4.624338589,13.19708244,0.326226351
-122.2682155,37.80058175,8.14285748,15.16278713,0.36118493
-122.268215,37.80605018,9.360000324,18.19963826,0.422050175
-122.2682136,37.79256919,5.579288134,12.37308159,0.693082066
-122.2682108,37.79800962,11.19761894,17.40122969,0.392369899
-122.2682083,37.81499342,11.76044796,16.97607294,0.63451159
-122.2682015,37.79726405,13.74230759,17.03760906,0.673099545
